recall_Recommend_article,recall_Content_surprise,recall_view_opinion,PID,treatment,article,study,topic_inv_drug_overdose_vlaue_opinion,topic_inv_defend_view_point_drugOverdose,topic_inv_learning_drug_overdose,topic_inv_motivation_gaining_knowledge,att_elic_drug_overdose_opinion_pre,att_elic_combat_drug_priority_pre,att_elic_opinion_on_drug_legalization_pre,att_elic_drug_overdose_opinion_post,att_elic_combat_drug_priority_post,att_elic_opinion_on_drug_legalization_post,gender,race,education,age,education-Comment,gender-Comment,race-Comment,survey_start,study_finish,study_duration,cogref_race,cogref_sheep,cogref_name,cogref_volume,cogref_Superbowl,exclude
Extremely,A little,Extremely,1ad9a3fc0ae9,txt,drugOverdose,one,Extremely,A lot,Extremely,Extremely,Extremely serious problem,High Priority,Somewhat Favor,Extremely serious problem,High Priority,Strongly Favor,Woman,White/Caucasian/European,Undergraduate,65,,,,1678840485696.0,1678841423905.0,15.636816666666666,first,8,Emily,3,There was poor turf conditions during super bowl 2023 affecting both teams.,0
Extremely,Not at All,Extremely,1ad9a3fc0ae9,txt,population,one,Extremely,A lot,Extremely,Extremely,Extremely serious problem,High Priority,Somewhat Favor,Extremely serious problem,High Priority,Strongly Favor,Woman,White/Caucasian/European,Undergraduate,65,,,,1678840485696.0,1678841423905.0,15.636816666666666,first,8,Emily,3,There was poor turf conditions during super bowl 2023 affecting both teams.,0
Extremely,A little,Extremely,1ad9a3fc0ae9,txt,opioids,one,Extremely,A lot,Extremely,Extremely,Extremely serious problem,High Priority,Somewhat Favor,Extremely serious problem,High Priority,Strongly Favor,Woman,White/Caucasian/European,Undergraduate,65,,,,1678840485696.0,1678841423905.0,15.636816666666666,first,8,Emily,3,There was poor turf conditions during super bowl 2023 affecting both teams.,0
Extremely,Not at All,Extremely,340401450d1a,txt,drugOverdose,one,A little,A little,Moderately,A lot,Serious problem,Moderate Priority,Neutral,Extremely serious problem,High Priority,Somewhat Oppose,Man,White/Caucasian/European,High School,27,,,,1678840489480.0,1678841074175.0,9.744916666666668,second,7,june,27,The field conditions at the super bowl was very underwhelming and added a lot of issues for both teams. ,0
Extremely,Not at All,Extremely,340401450d1a,txt,population,one,A little,A little,Moderately,A lot,Serious problem,Moderate Priority,Neutral,Extremely serious problem,High Priority,Somewhat Oppose,Man,White/Caucasian/European,High School,27,,,,1678840489480.0,1678841074175.0,9.744916666666668,second,7,june,27,The field conditions at the super bowl was very underwhelming and added a lot of issues for both teams. ,0
Extremely,A little,Extremely,340401450d1a,txt,opioids,one,A little,A little,Moderately,A lot,Serious problem,Moderate Priority,Neutral,Extremely serious problem,High Priority,Somewhat Oppose,Man,White/Caucasian/European,High School,27,,,,1678840489480.0,1678841074175.0,9.744916666666668,second,7,june,27,The field conditions at the super bowl was very underwhelming and added a lot of issues for both teams. ,0
Moderately,Not at All,A lot,cd220138cc36,control,drugOverdose,one,A little,Moderately,A lot,A lot,Moderate problem,Moderate Priority,Somewhat Favor,Moderate problem,Moderate Priority,Somewhat Favor,Man,White/Caucasian/European,Doctorate,37,,,,1678840490526.0,1678840841075.0,5.842483333333333,secon,8,Emily,27,The turf conditions may have influenced the outcome of the Super Bowl,0
Moderately,A lot,A lot,cd220138cc36,control,population,one,A little,Moderately,A lot,A lot,Moderate problem,Moderate Priority,Somewhat Favor,Moderate problem,Moderate Priority,Somewhat Favor,Man,White/Caucasian/European,Doctorate,37,,,,1678840490526.0,1678840841075.0,5.842483333333333,secon,8,Emily,27,The turf conditions may have influenced the outcome of the Super Bowl,0
A little,Not at All,A little,cd220138cc36,control,opioids,one,A little,Moderately,A lot,A lot,Moderate problem,Moderate Priority,Somewhat Favor,Moderate problem,Moderate Priority,Somewhat Favor,Man,White/Caucasian/European,Doctorate,37,,,,1678840490526.0,1678840841075.0,5.842483333333333,secon,8,Emily,27,The turf conditions may have influenced the outcome of the Super Bowl,0
Moderately,Moderately,A lot,53e9029af92a,txt,drugOverdose,one,Moderately,Moderately,Moderately,A lot,Moderate problem,Low Priority,Strongly Favor,serious problem,Moderate Priority,Strongly Favor,Man,White/Caucasian/European,Undergraduate,38,,,,1678840492027.0,1678841000280.0,8.470883333333333,2,8,Emily,0,The Superbowl field conditions were not good but the Eagles did not blame that on losing the game.,0
Moderately,Moderately,A lot,53e9029af92a,txt,population,one,Moderately,Moderately,Moderately,A lot,Moderate problem,Low Priority,Strongly Favor,serious problem,Moderate Priority,Strongly Favor,Man,White/Caucasian/European,Undergraduate,38,,,,1678840492027.0,1678841000280.0,8.470883333333333,2,8,Emily,0,The Superbowl field conditions were not good but the Eagles did not blame that on losing the game.,0
A lot,Extremely,Extremely,53e9029af92a,txt,opioids,one,Moderately,Moderately,Moderately,A lot,Moderate problem,Low Priority,Strongly Favor,serious problem,Moderate Priority,Strongly Favor,Man,White/Caucasian/European,Undergraduate,38,,,,1678840492027.0,1678841000280.0,8.470883333333333,2,8,Emily,0,The Superbowl field conditions were not good but the Eagles did not blame that on losing the game.,0
A lot,A little,Moderately,7f57de900112,txt,drugOverdose,one,Moderately,A little,Moderately,A lot,Serious problem,Moderate Priority,Neutral,serious problem,Moderate Priority,Neutral,Woman,White/Caucasian/European,Undergraduate,37,,,,1678840496166.0,1678841438278.0,15.701866666666668,second,8,Emily,27',The players in the Super Bowl 2023 were unhappy with the condition of the field they had to play on because they were slipping.,0
Moderately,A little,Moderately,7f57de900112,txt,population,one,Moderately,A little,Moderately,A lot,Serious problem,Moderate Priority,Neutral,serious problem,Moderate Priority,Neutral,Woman,White/Caucasian/European,Undergraduate,37,,,,1678840496166.0,1678841438278.0,15.701866666666668,second,8,Emily,27',The players in the Super Bowl 2023 were unhappy with the condition of the field they had to play on because they were slipping.,0
Moderately,A lot,Moderately,7f57de900112,txt,opioids,one,Moderately,A little,Moderately,A lot,Serious problem,Moderate Priority,Neutral,serious problem,Moderate Priority,Neutral,Woman,White/Caucasian/European,Undergraduate,37,,,,1678840496166.0,1678841438278.0,15.701866666666668,second,8,Emily,27',The players in the Super Bowl 2023 were unhappy with the condition of the field they had to play on because they were slipping.,0
Moderately,Moderately,A little,2fce58adbcd4,txt,drugOverdose,one,Moderately,Not at All,Not at All,A little,Serious problem,Moderate Priority,Neutral,serious problem,Moderate Priority,Neutral,Man,White/Caucasian/European,Doctorate,40,,,,1678840508557.0,1678840948143.0,7.326433333333333,second,8,Emily,27,The field conditions for the Super Bowl were poor,0
A little,A little,A little,2fce58adbcd4,txt,population,one,Moderately,Not at All,Not at All,A little,Serious problem,Moderate Priority,Neutral,serious problem,Moderate Priority,Neutral,Man,White/Caucasian/European,Doctorate,40,,,,1678840508557.0,1678840948143.0,7.326433333333333,second,8,Emily,27,The field conditions for the Super Bowl were poor,0
A little,A lot,A little,2fce58adbcd4,txt,opioids,one,Moderately,Not at All,Not at All,A little,Serious problem,Moderate Priority,Neutral,serious problem,Moderate Priority,Neutral,Man,White/Caucasian/European,Doctorate,40,,,,1678840508557.0,1678840948143.0,7.326433333333333,second,8,Emily,27,The field conditions for the Super Bowl were poor,0
A lot,Not at All,A lot,0dadb1a87252,control,drugOverdose,one,A little,Not at All,A lot,Extremely,Extremely serious problem,High Priority,Somewhat Favor,Extremely serious problem,High Priority,Strongly Favor,Man,White/Caucasian/European,Masters,28,,,,1678840509520.0,1678840945481.0,7.266016666666666,first,7 sheep,june,27,Bad turf in the superbowl admittedly was a factor for the eagles pass rush ,0
A lot,Extremely,A lot,0dadb1a87252,control,population,one,A little,Not at All,A lot,Extremely,Extremely serious problem,High Priority,Somewhat Favor,Extremely serious problem,High Priority,Strongly Favor,Man,White/Caucasian/European,Masters,28,,,,1678840509520.0,1678840945481.0,7.266016666666666,first,7 sheep,june,27,Bad turf in the superbowl admittedly was a factor for the eagles pass rush ,0
A lot,Not at All,A lot,0dadb1a87252,control,opioids,one,A little,Not at All,A lot,Extremely,Extremely serious problem,High Priority,Somewhat Favor,Extremely serious problem,High Priority,Strongly Favor,Man,White/Caucasian/European,Masters,28,,,,1678840509520.0,1678840945481.0,7.266016666666666,first,7 sheep,june,27,Bad turf in the superbowl admittedly was a factor for the eagles pass rush ,0
Moderately,Not at All,A little,710b28324ce1,visual,drugOverdose,one,A little,A little,Moderately,Moderately,Serious problem,High Priority,Strongly Favor,serious problem,High Priority,Strongly Favor,Man,White/Caucasian/European,Undergraduate,49,,,,1678840520033.0,1678841057310.0,8.954616666666666,2,8,Emily,0,The artificial turf affected the 2023 Superbowl.,0
A little,A little,Moderately,710b28324ce1,visual,population,one,A little,A little,Moderately,Moderately,Serious problem,High Priority,Strongly Favor,serious problem,High Priority,Strongly Favor,Man,White/Caucasian/European,Undergraduate,49,,,,1678840520033.0,1678841057310.0,8.954616666666666,2,8,Emily,0,The artificial turf affected the 2023 Superbowl.,0
Moderately,A little,Moderately,710b28324ce1,visual,opioids,one,A little,A little,Moderately,Moderately,Serious problem,High Priority,Strongly Favor,serious problem,High Priority,Strongly Favor,Man,White/Caucasian/European,Undergraduate,49,,,,1678840520033.0,1678841057310.0,8.954616666666666,2,8,Emily,0,The artificial turf affected the 2023 Superbowl.,0
A lot,A little,A little,da4393a1d3e2,control,drugOverdose,one,A little,Moderately,Moderately,Extremely,Moderate problem,Low Priority,Strongly Oppose,serious problem,Neutral,Strongly Favor,Woman,White/Caucasian/European,other,37,some college,,,1678840522891.0,1678841940034.0,23.61905,2nd,8,Emily,9,How each are saying that the conditions of the field are affecting the game.,0
Moderately,Moderately,Moderately,da4393a1d3e2,control,population,one,A little,Moderately,Moderately,Extremely,Moderate problem,Low Priority,Strongly Oppose,serious problem,Neutral,Strongly Favor,Woman,White/Caucasian/European,other,37,some college,,,1678840522891.0,1678841940034.0,23.61905,2nd,8,Emily,9,How each are saying that the conditions of the field are affecting the game.,0
Moderately,Moderately,Moderately,da4393a1d3e2,control,opioids,one,A little,Moderately,Moderately,Extremely,Moderate problem,Low Priority,Strongly Oppose,serious problem,Neutral,Strongly Favor,Woman,White/Caucasian/European,other,37,some college,,,1678840522891.0,1678841940034.0,23.61905,2nd,8,Emily,9,How each are saying that the conditions of the field are affecting the game.,0
A lot,A little,Extremely,37352178c865,control,drugOverdose,one,Moderately,A little,A lot,Extremely,Serious problem,Moderate Priority,Strongly Favor,Extremely serious problem,High Priority,Somewhat Favor,Man,White/Caucasian/European,Undergraduate,39,,,,1678840528089.0,1678841579623.0,17.525566666666666,second,8,Emily,3,The turf during the Superbowl was not good and it caused the game to be more difficult than it should be by players lipping and preventing sacks from occurring.,0
A lot,A little,A lot,37352178c865,control,population,one,Moderately,A little,A lot,Extremely,Serious problem,Moderate Priority,Strongly Favor,Extremely serious problem,High Priority,Somewhat Favor,Man,White/Caucasian/European,Undergraduate,39,,,,1678840528089.0,1678841579623.0,17.525566666666666,second,8,Emily,3,The turf during the Superbowl was not good and it caused the game to be more difficult than it should be by players lipping and preventing sacks from occurring.,0
Extremely,A lot,Extremely,37352178c865,control,opioids,one,Moderately,A little,A lot,Extremely,Serious problem,Moderate Priority,Strongly Favor,Extremely serious problem,High Priority,Somewhat Favor,Man,White/Caucasian/European,Undergraduate,39,,,,1678840528089.0,1678841579623.0,17.525566666666666,second,8,Emily,3,The turf during the Superbowl was not good and it caused the game to be more difficult than it should be by players lipping and preventing sacks from occurring.,0
Not at All,Not at All,A little,c06482eec767,visual,drugOverdose,one,A little,Not at All,A little,A little,Moderate problem,High Priority,Somewhat Favor,serious problem,High Priority,Strongly Oppose,Woman,White/Caucasian/European,Undergraduate,55,,,,1678840535462.0,1678841321215.0,13.095883333333331,first,8,Emily,27,There was dissatisfaction about the turf on the field for the Eagles Chiefs game.,0
Not at All,A little,Not at All,c06482eec767,visual,population,one,A little,Not at All,A little,A little,Moderate problem,High Priority,Somewhat Favor,serious problem,High Priority,Strongly Oppose,Woman,White/Caucasian/European,Undergraduate,55,,,,1678840535462.0,1678841321215.0,13.095883333333331,first,8,Emily,27,There was dissatisfaction about the turf on the field for the Eagles Chiefs game.,0
Not at All,Not at All,Not at All,c06482eec767,visual,opioids,one,A little,Not at All,A little,A little,Moderate problem,High Priority,Somewhat Favor,serious problem,High Priority,Strongly Oppose,Woman,White/Caucasian/European,Undergraduate,55,,,,1678840535462.0,1678841321215.0,13.095883333333331,first,8,Emily,27,There was dissatisfaction about the turf on the field for the Eagles Chiefs game.,0
Moderately,Not at All,A lot,6ddab6d13f12,control,drugOverdose,one,A little,Moderately,Moderately,A lot,Moderate problem,Moderate Priority,Strongly Favor,serious problem,Moderate Priority,Strongly Favor,Woman,White/Caucasian/European,Masters,39,,,,1678840535757.0,1678841319496.0,13.062316666666666,second,8,Emily,0,"During the 2023 Super Bowl, the quality of the field was poor, causing some issues with how the Eagles played. ",0
A little,Moderately,Moderately,6ddab6d13f12,control,population,one,A little,Moderately,Moderately,A lot,Moderate problem,Moderate Priority,Strongly Favor,serious problem,Moderate Priority,Strongly Favor,Woman,White/Caucasian/European,Masters,39,,,,1678840535757.0,1678841319496.0,13.062316666666666,second,8,Emily,0,"During the 2023 Super Bowl, the quality of the field was poor, causing some issues with how the Eagles played. ",0
A lot,A little,A lot,6ddab6d13f12,control,opioids,one,A little,Moderately,Moderately,A lot,Moderate problem,Moderate Priority,Strongly Favor,serious problem,Moderate Priority,Strongly Favor,Woman,White/Caucasian/European,Masters,39,,,,1678840535757.0,1678841319496.0,13.062316666666666,second,8,Emily,0,"During the 2023 Super Bowl, the quality of the field was poor, causing some issues with how the Eagles played. ",0
Moderately,A lot,A lot,061c114dca51,control,drugOverdose,one,Moderately,Moderately,Moderately,Moderately,Serious problem,High Priority,Strongly Favor,serious problem,Moderate Priority,Strongly Favor,Man,White/Caucasian/European,Undergraduate,33,,,,1678840552339.0,1678840898705.0,5.772766666666667,first,8,emily,27,The field condition at the most recent super bowl was very poor,0
Moderately,Moderately,Moderately,061c114dca51,control,population,one,Moderately,Moderately,Moderately,Moderately,Serious problem,High Priority,Strongly Favor,serious problem,Moderate Priority,Strongly Favor,Man,White/Caucasian/European,Undergraduate,33,,,,1678840552339.0,1678840898705.0,5.772766666666667,first,8,emily,27,The field condition at the most recent super bowl was very poor,0
Moderately,A lot,Moderately,061c114dca51,control,opioids,one,Moderately,Moderately,Moderately,Moderately,Serious problem,High Priority,Strongly Favor,serious problem,Moderate Priority,Strongly Favor,Man,White/Caucasian/European,Undergraduate,33,,,,1678840552339.0,1678840898705.0,5.772766666666667,first,8,emily,27,The field condition at the most recent super bowl was very poor,0
Moderately,A little,A lot,ed235e81fbe2,control,drugOverdose,one,Moderately,Moderately,A little,Moderately,Serious problem,Moderate Priority,Somewhat Oppose,serious problem,Moderate Priority,Somewhat Oppose,Man,"East Asian e.g. Chinese, Japanese, South-East Asian",Undergraduate,38,,,,1678840572643.0,1678841114084.0,9.024016666666666,first,8,Emily,27,The field impacted the Eagles ability to move efficiently.,0
A little,Moderately,Moderately,ed235e81fbe2,control,population,one,Moderately,Moderately,A little,Moderately,Serious problem,Moderate Priority,Somewhat Oppose,serious problem,Moderate Priority,Somewhat Oppose,Man,"East Asian e.g. Chinese, Japanese, South-East Asian",Undergraduate,38,,,,1678840572643.0,1678841114084.0,9.024016666666666,first,8,Emily,27,The field impacted the Eagles ability to move efficiently.,0
Moderately,A lot,A lot,ed235e81fbe2,control,opioids,one,Moderately,Moderately,A little,Moderately,Serious problem,Moderate Priority,Somewhat Oppose,serious problem,Moderate Priority,Somewhat Oppose,Man,"East Asian e.g. Chinese, Japanese, South-East Asian",Undergraduate,38,,,,1678840572643.0,1678841114084.0,9.024016666666666,first,8,Emily,27,The field impacted the Eagles ability to move efficiently.,0
Moderately,Not at All,A lot,64cbf39a84e6,visual,drugOverdose,one,Moderately,A little,Moderately,Moderately,Extremely serious problem,Neutral,Neutral,Extremely serious problem,Moderate Priority,Neutral,Man,White/Caucasian/European,High School,39,,,,1678840575112.0,1678840966118.0,6.516766666666666,second,8,Emily,0,The turf of Super Bowl 2023 affected both teams negatively. ,0
Moderately,Not at All,Moderately,64cbf39a84e6,visual,population,one,Moderately,A little,Moderately,Moderately,Extremely serious problem,Neutral,Neutral,Extremely serious problem,Moderate Priority,Neutral,Man,White/Caucasian/European,High School,39,,,,1678840575112.0,1678840966118.0,6.516766666666666,second,8,Emily,0,The turf of Super Bowl 2023 affected both teams negatively. ,0
A lot,A little,A lot,64cbf39a84e6,visual,opioids,one,Moderately,A little,Moderately,Moderately,Extremely serious problem,Neutral,Neutral,Extremely serious problem,Moderate Priority,Neutral,Man,White/Caucasian/European,High School,39,,,,1678840575112.0,1678840966118.0,6.516766666666666,second,8,Emily,0,The turf of Super Bowl 2023 affected both teams negatively. ,0
A lot,Extremely,Extremely,570ac1737adf,visual,drugOverdose,one,Moderately,A lot,Moderately,Moderately,Serious problem,Moderate Priority,Somewhat Oppose,Extremely serious problem,High Priority,Strongly Oppose,Man,White/Caucasian/European,Undergraduate,27,,,,1678840576702.0,1678841086818.0,8.501933333333334,2nd,8,Emily,27,Players were frustrated that they used poor turf in the NFL Super Bowl.,0
A lot,A lot,A lot,570ac1737adf,visual,population,one,Moderately,A lot,Moderately,Moderately,Serious problem,Moderate Priority,Somewhat Oppose,Extremely serious problem,High Priority,Strongly Oppose,Man,White/Caucasian/European,Undergraduate,27,,,,1678840576702.0,1678841086818.0,8.501933333333334,2nd,8,Emily,27,Players were frustrated that they used poor turf in the NFL Super Bowl.,0
A lot,A lot,Extremely,570ac1737adf,visual,opioids,one,Moderately,A lot,Moderately,Moderately,Serious problem,Moderate Priority,Somewhat Oppose,Extremely serious problem,High Priority,Strongly Oppose,Man,White/Caucasian/European,Undergraduate,27,,,,1678840576702.0,1678841086818.0,8.501933333333334,2nd,8,Emily,27,Players were frustrated that they used poor turf in the NFL Super Bowl.,0
A lot,Not at All,A lot,202756563569,control,drugOverdose,one,Moderately,Moderately,A little,Moderately,Extremely serious problem,Neutral,Strongly Oppose,Extremely serious problem,Neutral,Strongly Oppose,Man,White/Caucasian/European,High School,33,,,,1678840587870.0,1678841559399.0,16.19215,Second,8,Emily,0,"At Super Bowl 2023, the Eagles speak on their frustrations of poor field conditions.",0
A little,Not at All,A little,202756563569,control,population,one,Moderately,Moderately,A little,Moderately,Extremely serious problem,Neutral,Strongly Oppose,Extremely serious problem,Neutral,Strongly Oppose,Man,White/Caucasian/European,High School,33,,,,1678840587870.0,1678841559399.0,16.19215,Second,8,Emily,0,"At Super Bowl 2023, the Eagles speak on their frustrations of poor field conditions.",0
A lot,Not at All,A lot,202756563569,control,opioids,one,Moderately,Moderately,A little,Moderately,Extremely serious problem,Neutral,Strongly Oppose,Extremely serious problem,Neutral,Strongly Oppose,Man,White/Caucasian/European,High School,33,,,,1678840587870.0,1678841559399.0,16.19215,Second,8,Emily,0,"At Super Bowl 2023, the Eagles speak on their frustrations of poor field conditions.",0
A lot,A little,A lot,40b63681df7a,txt,drugOverdose,one,A lot,A lot,A lot,A lot,Extremely serious problem,High Priority,Somewhat Oppose,Extremely serious problem,High Priority,Somewhat Oppose,Man,White/Caucasian/European,High School,34,,,,1678840602922.0,1678841504084.0,15.019366666666668,2,8,emily,27,Field conditions made an nfl game very difficult for both teams to play.,0
A lot,Moderately,A lot,40b63681df7a,txt,population,one,A lot,A lot,A lot,A lot,Extremely serious problem,High Priority,Somewhat Oppose,Extremely serious problem,High Priority,Somewhat Oppose,Man,White/Caucasian/European,High School,34,,,,1678840602922.0,1678841504084.0,15.019366666666668,2,8,emily,27,Field conditions made an nfl game very difficult for both teams to play.,0
A lot,A lot,A lot,40b63681df7a,txt,opioids,one,A lot,A lot,A lot,A lot,Extremely serious problem,High Priority,Somewhat Oppose,Extremely serious problem,High Priority,Somewhat Oppose,Man,White/Caucasian/European,High School,34,,,,1678840602922.0,1678841504084.0,15.019366666666668,2,8,emily,27,Field conditions made an nfl game very difficult for both teams to play.,0
Extremely,A lot,Extremely,0c4df2bc9559,visual,drugOverdose,one,A lot,A lot,Extremely,Extremely,Extremely serious problem,High Priority,Somewhat Oppose,Extremely serious problem,High Priority,Somewhat Oppose,Woman,White/Caucasian/European,other,69,"Doctor of Optometry, professional degree",,,1678840604573.0,1678843033129.0,40.47593333333333,second,8,June,27,"The turf at the Super Bowl was poor, but it didn't decide the game because both teams had to play on it.",1
Extremely,Moderately,Extremely,0c4df2bc9559,visual,population,one,A lot,A lot,Extremely,Extremely,Extremely serious problem,High Priority,Somewhat Oppose,Extremely serious problem,High Priority,Somewhat Oppose,Woman,White/Caucasian/European,other,69,"Doctor of Optometry, professional degree",,,1678840604573.0,1678843033129.0,40.47593333333333,second,8,June,27,"The turf at the Super Bowl was poor, but it didn't decide the game because both teams had to play on it.",1
Extremely,Extremely,Extremely,0c4df2bc9559,visual,opioids,one,A lot,A lot,Extremely,Extremely,Extremely serious problem,High Priority,Somewhat Oppose,Extremely serious problem,High Priority,Somewhat Oppose,Woman,White/Caucasian/European,other,69,"Doctor of Optometry, professional degree",,,1678840604573.0,1678843033129.0,40.47593333333333,second,8,June,27,"The turf at the Super Bowl was poor, but it didn't decide the game because both teams had to play on it.",1
Moderately,A lot,A lot,fb998350577f,control,drugOverdose,one,Moderately,Moderately,Moderately,Moderately,Extremely serious problem,High Priority,Somewhat Oppose,Extremely serious problem,High Priority,Somewhat Oppose,Woman,White/Caucasian/European,Undergraduate,53,,,,1678840606252.0,1678841325705.0,11.990883333333333,second,8,Emily,zero,The surface on which they played the super bowl was bad and it affected the players and the game.,0
A lot,A lot,A lot,fb998350577f,control,population,one,Moderately,Moderately,Moderately,Moderately,Extremely serious problem,High Priority,Somewhat Oppose,Extremely serious problem,High Priority,Somewhat Oppose,Woman,White/Caucasian/European,Undergraduate,53,,,,1678840606252.0,1678841325705.0,11.990883333333333,second,8,Emily,zero,The surface on which they played the super bowl was bad and it affected the players and the game.,0
A lot,A lot,A lot,fb998350577f,control,opioids,one,Moderately,Moderately,Moderately,Moderately,Extremely serious problem,High Priority,Somewhat Oppose,Extremely serious problem,High Priority,Somewhat Oppose,Woman,White/Caucasian/European,Undergraduate,53,,,,1678840606252.0,1678841325705.0,11.990883333333333,second,8,Emily,zero,The surface on which they played the super bowl was bad and it affected the players and the game.,0
Moderately,A little,Moderately,d6ad3da2653c,control,drugOverdose,one,A little,A little,Moderately,Moderately,Extremely serious problem,Moderate Priority,Somewhat Favor,Extremely serious problem,Moderate Priority,Somewhat Favor,Woman,White/Caucasian/European,Undergraduate,31,,,,1678840613352.0,1678841094815.0,8.024383333333333,second,eight,Emily,9,The turf was bad for the superbowl game,0
A little,A little,Moderately,d6ad3da2653c,control,population,one,A little,A little,Moderately,Moderately,Extremely serious problem,Moderate Priority,Somewhat Favor,Extremely serious problem,Moderate Priority,Somewhat Favor,Woman,White/Caucasian/European,Undergraduate,31,,,,1678840613352.0,1678841094815.0,8.024383333333333,second,eight,Emily,9,The turf was bad for the superbowl game,0
A little,A little,Moderately,d6ad3da2653c,control,opioids,one,A little,A little,Moderately,Moderately,Extremely serious problem,Moderate Priority,Somewhat Favor,Extremely serious problem,Moderate Priority,Somewhat Favor,Woman,White/Caucasian/European,Undergraduate,31,,,,1678840613352.0,1678841094815.0,8.024383333333333,second,eight,Emily,9,The turf was bad for the superbowl game,0
Moderately,Moderately,Moderately,ef49dc624310,control,drugOverdose,one,Moderately,Moderately,A lot,Moderately,Serious problem,Moderate Priority,Neutral,serious problem,Moderate Priority,Somewhat Oppose,Woman,"Indian, Pakistani, Bangladeshi, or any other Asian",Undergraduate,26,,,,1678840637895.0,1678841301301.0,11.056766666666666,second,8,june,27,complaint towards NFL league about field conditions leading to Eagles unable to play in ideal conditions,0
A little,A lot,A little,ef49dc624310,control,population,one,Moderately,Moderately,A lot,Moderately,Serious problem,Moderate Priority,Neutral,serious problem,Moderate Priority,Somewhat Oppose,Woman,"Indian, Pakistani, Bangladeshi, or any other Asian",Undergraduate,26,,,,1678840637895.0,1678841301301.0,11.056766666666666,second,8,june,27,complaint towards NFL league about field conditions leading to Eagles unable to play in ideal conditions,0
Moderately,A lot,Moderately,ef49dc624310,control,opioids,one,Moderately,Moderately,A lot,Moderately,Serious problem,Moderate Priority,Neutral,serious problem,Moderate Priority,Somewhat Oppose,Woman,"Indian, Pakistani, Bangladeshi, or any other Asian",Undergraduate,26,,,,1678840637895.0,1678841301301.0,11.056766666666666,second,8,june,27,complaint towards NFL league about field conditions leading to Eagles unable to play in ideal conditions,0
A lot,A lot,Extremely,413e1d424cf2,control,drugOverdose,one,A little,A little,Moderately,Moderately,Serious problem,Moderate Priority,Somewhat Favor,serious problem,High Priority,Somewhat Favor,Man,"East Asian e.g. Chinese, Japanese, South-East Asian",Undergraduate,23,,,,1678840660054.0,1678840937851.0,4.62995,Second,8,Emily,9,"The article discussed poor field conditions for the Eagles game, specifically players slipping on the turf.",0
Moderately,A lot,A lot,413e1d424cf2,control,population,one,A little,A little,Moderately,Moderately,Serious problem,Moderate Priority,Somewhat Favor,serious problem,High Priority,Somewhat Favor,Man,"East Asian e.g. Chinese, Japanese, South-East Asian",Undergraduate,23,,,,1678840660054.0,1678840937851.0,4.62995,Second,8,Emily,9,"The article discussed poor field conditions for the Eagles game, specifically players slipping on the turf.",0
A lot,Extremely,Extremely,413e1d424cf2,control,opioids,one,A little,A little,Moderately,Moderately,Serious problem,Moderate Priority,Somewhat Favor,serious problem,High Priority,Somewhat Favor,Man,"East Asian e.g. Chinese, Japanese, South-East Asian",Undergraduate,23,,,,1678840660054.0,1678840937851.0,4.62995,Second,8,Emily,9,"The article discussed poor field conditions for the Eagles game, specifically players slipping on the turf.",0
A lot,Not at All,A lot,9c4beb75aa9f,txt,drugOverdose,one,Moderately,Moderately,A lot,A lot,Extremely serious problem,High Priority,Somewhat Oppose,Extremely serious problem,High Priority,Somewhat Oppose,Woman,White/Caucasian/European,Masters,50,,,,1678840684516.0,1678841770915.0,18.10665,second,8,Emily,27,The turf conditions for the 2023 Superbowl were poor and it affected the ability of the Eagles to sack the quarterback and hurt their chances to win the game.,0
A lot,Moderately,A lot,9c4beb75aa9f,txt,population,one,Moderately,Moderately,A lot,A lot,Extremely serious problem,High Priority,Somewhat Oppose,Extremely serious problem,High Priority,Somewhat Oppose,Woman,White/Caucasian/European,Masters,50,,,,1678840684516.0,1678841770915.0,18.10665,second,8,Emily,27,The turf conditions for the 2023 Superbowl were poor and it affected the ability of the Eagles to sack the quarterback and hurt their chances to win the game.,0
Extremely,Moderately,A lot,9c4beb75aa9f,txt,opioids,one,Moderately,Moderately,A lot,A lot,Extremely serious problem,High Priority,Somewhat Oppose,Extremely serious problem,High Priority,Somewhat Oppose,Woman,White/Caucasian/European,Masters,50,,,,1678840684516.0,1678841770915.0,18.10665,second,8,Emily,27,The turf conditions for the 2023 Superbowl were poor and it affected the ability of the Eagles to sack the quarterback and hurt their chances to win the game.,0
Extremely,A lot,A lot,d551d91a946a,txt,drugOverdose,one,A little,Moderately,Extremely,Extremely,Extremely serious problem,Moderate Priority,Strongly Favor,Extremely serious problem,High Priority,Somewhat Favor,Woman,White/Caucasian/European,Undergraduate,28,,,,1678840694942.0,1678841677242.0,16.371666666666666,first,8,emily,9,They had to play football in the rain/ poor weather. ,0
Moderately,Moderately,A lot,d551d91a946a,txt,population,one,A little,Moderately,Extremely,Extremely,Extremely serious problem,Moderate Priority,Strongly Favor,Extremely serious problem,High Priority,Somewhat Favor,Woman,White/Caucasian/European,Undergraduate,28,,,,1678840694942.0,1678841677242.0,16.371666666666666,first,8,emily,9,They had to play football in the rain/ poor weather. ,0
